Date,DIA
2007-12-10,91.66736602783203
2007-12-11,89.66582489013672
2007-12-12,90.0661849975586
2007-12-13,90.0661849975586
2007-12-14,89.0320816040039
2007-12-17,88.0180435180664
2007-12-18,88.4316635131836
2007-12-19,88.244873046875
2007-12-20,88.53836822509766
2007-12-21,89.84321594238281
2007-12-24,90.49189758300781
2007-12-26,90.56539916992188
2007-12-27,89.4017562866211
2007-12-28,89.22126007080078
2007-12-31,88.64606475830078
2008-01-02,87.36200714111328
2008-01-03,87.4355697631836
2008-01-04,85.71680450439453
2008-01-07,85.64319610595703
2008-01-08,84.16526794433594
2008-01-09,84.90765380859375
2008-01-10,85.48275756835938
2008-01-11,84.39262390136719
2008-01-14,85.27542877197266
2008-01-15,83.79744720458984
2008-01-16,83.36273193359375
2008-01-17,81.43665313720703
2008-01-18,80.72697448730469
2008-01-22,79.82306671142578
2008-01-23,82.15309143066406
2008-01-24,82.6418228149414
2008-01-25,81.81166076660156
2008-01-28,82.70880889892578
2008-01-29,83.3850326538086
2008-01-30,82.87621307373047
2008-01-31,84.3625717163086
2008-02-01,85.32003784179688
2008-02-04,84.38262176513672
2008-02-05,82.32715606689453
2008-02-06,81.85851287841797
2008-02-07,82.17315673828125
2008-02-08,81.51702880859375
2008-02-11,81.8986587524414
2008-02-12,82.86949157714844
2008-02-13,83.86711883544922
2008-02-14,83.0301513671875
2008-02-15,82.73164367675781
2008-02-19,82.9664535522461
2008-02-20,83.24151611328125
2008-02-21,82.6444091796875
2008-02-22,83.04695129394531
2008-02-25,84.23429870605469
2008-02-26,85.06612396240234
2008-02-27,85.07953643798828
2008-02-28,84.41548156738281
2008-02-29,82.51703643798828
2008-03-03,82.17481994628906
2008-03-04,82.10786437988281
2008-03-05,82.423095703125
2008-03-06,81.03450775146484
2008-03-07,79.78008270263672
2008-03-10,79.14276885986328
2008-03-11,81.87969207763672
2008-03-12,81.43699645996094
2008-03-13,81.51078033447266
2008-03-14,80.5112533569336
2008-03-17,80.55818939208984
2008-03-18,83.21463012695312
2008-03-19,81.46383666992188
2008-03-20,82.785888671875
2008-03-24,84.28547668457031
2008-03-25,84.14418029785156
2008-03-26,83.33056640625
2008-03-27,82.81278991699219
2008-03-28,82.19412994384766
2008-03-31,82.30840301513672
2008-04-01,84.77631378173828
2008-04-02,84.85707092285156
2008-04-03,84.951171875
2008-04-04,84.79649353027344
2008-04-07,84.76287078857422
2008-04-08,84.81671142578125
2008-04-09,84.4939193725586
2008-04-10,84.69564056396484
2008-04-11,82.94060516357422
2008-04-14,82.82624816894531
2008-04-15,83.0346908569336
2008-04-16,85.15962982177734
2008-04-17,85.20001983642578
2008-04-18,86.08604431152344
2008-04-21,86.20054626464844
2008-04-22,85.7561264038086
2008-04-23,85.70895385742188
2008-04-24,86.24759674072266
2008-04-25,86.71893310546875
2008-04-28,86.71219635009766
2008-04-29,86.30144500732422
2008-04-30,86.30821228027344
2008-05-01,87.49996185302734
2008-05-02,88.01834869384766
2008-05-05,87.27772521972656
2008-05-06,87.69517517089844
2008-05-07,86.44965362548828
2008-05-08,86.3418960571289
2008-05-09,85.84361267089844
2008-05-12,86.69197082519531
2008-05-13,86.45637512207031
2008-05-14,86.85356140136719
2008-05-15,87.560546875
2008-05-16,87.4781494140625
2008-05-19,87.90340423583984
2008-05-20,86.60746002197266
2008-05-21,85.0887451171875
2008-05-22,85.0617446899414
2008-05-23,84.1099853515625
2008-05-27,84.66351318359375
2008-05-28,84.94022369384766
2008-05-29,85.20349884033203
